user_id,Age,Gender,Location,product_id,Product,Brand,Gender_category,Brand_category,product_category,category,cost
001000,29,F,Ahmedabad,560,Fitbit Smartwatch,Fitbit,F,Fitbit,Smartwatch,Electronics,28982 INR
000822,60,M,Jaipur,561,Apple Smartwatch,Apple,M,Apple,Smartwatch,Electronics,27070 INR
000894,20,F,Pune,562,Apple Earbuds,Apple,F,Apple,Earbuds,Electronics,12457 INR
000313,32,M,Ahmedabad,563,Apple Earbuds,Apple,M,Apple,Earbuds,Electronics,11756 INR
000286,22,F,Bhopal,564,Boldfit Yoga Mat,Boldfit,F,Boldfit,Yoga Mat,Sports & Outdoors,2496 INR
000340,19,M,Jaipur,565,Fitbit Smartwatch,Fitbit,M,Fitbit,Smartwatch,Electronics,4507 INR
000112,56,F,Bhopal,566,Spykar Jeans,Spykar,F,Spykar,Jeans,Fashion,4989 INR
000119,42,M,Jaipur,567,OnePlus Smartphone,OnePlus,M,OnePlus,Smartphone,Electronics,15221 INR
000533,52,M,Bhopal,568,Nike Sneakers,Nike,M,Nike,Sneakers,Fashion,7409 INR
000639,38,M,Chandigarh,569,Domyos Yoga Mat,Domyos,M,Domyos,Yoga Mat,Sports & Outdoors,1972 INR
000335,43,F,Surat,570,Samsung Smartwatch,Samsung,F,Samsung,Smartwatch,Electronics,29554 INR
000681,42,M,Thiruvananthapuram,571,Ponds Face Wash,Ponds,M,Ponds,Face Wash,Beauty & Personal Care,515 INR
000562,18,F,Chandigarh,572,Apple Earbuds,Apple,F,Apple,Earbuds,Electronics,11559 INR
000477,46,F,Mumbai,573,Boldfit Yoga Mat,Boldfit,F,Boldfit,Yoga Mat,Sports & Outdoors,995 INR
000675,23,F,Vadodara,574,Ponds Face Wash,Ponds,F,Ponds,Face Wash,Beauty & Personal Care,195 INR
000839,33,F,Pune,575,JBL Earbuds,JBL,F,JBL,Earbuds,Electronics,1800 INR
000048,33,F,Thiruvananthapuram,576,Lenovo Laptop,Lenovo,F,Lenovo,Laptop,Electronics,84321 INR
000908,58,M,Indore,577,Butterfly Mixer Grinder,Butterfly,M,Butterfly,Mixer Grinder,Home & Kitchen,5497 INR
000152,59,M,Delhi,578,Adidas Sneakers,Adidas,M,Adidas,Sneakers,Fashion,4881 INR
000824,51,F,Bangalore,579,Decathlon Yoga Mat,Decathlon,F,Decathlon,Yoga Mat,Sports & Outdoors,797 INR
000468,26,F,Vadodara,580,Domyos Yoga Mat,Domyos,F,Domyos,Yoga Mat,Sports & Outdoors,2112 INR
000628,50,F,Surat,581,Prestige Mixer Grinder,Prestige,F,Prestige,Mixer Grinder,Home & Kitchen,9277 INR
000461,34,M,Jaipur,582,Boldfit Yoga Mat,Boldfit,M,Boldfit,Yoga Mat,Sports & Outdoors,2867 INR
000245,35,F,Chennai,583,Adidas T-shirt,Adidas,F,Adidas,T-shirt,Fashion,856 INR
000344,38,M,Hyderabad,584,Samsung Smartwatch,Samsung,M,Samsung,Smartwatch,Electronics,27102 INR
000711,27,M,Chennai,585,Reebok Sneakers,Reebok,M,Reebok,Sneakers,Fashion,7421 INR
000556,47,F,Bangalore,586,Apple Earbuds,Apple,F,Apple,Earbuds,Electronics,13762 INR
000927,55,M,Patna,587,Reebok Sneakers,Reebok,M,Reebok,Sneakers,Fashion,2096 INR
000966,40,F,Indore,588,Adidas Sneakers,Adidas,F,Adidas,Sneakers,Fashion,9999 INR
000225,35,F,Visakhapatnam,589,OnePlus Smartphone,OnePlus,F,OnePlus,Smartphone,Electronics,59057 INR
000685,43,M,Nagpur,590,Apple Smartwatch,Apple,M,Apple,Smartwatch,Electronics,27822 INR
000607,54,M,Chennai,591,Adidas Sneakers,Adidas,M,Adidas,Sneakers,Fashion,9564 INR
000187,21,F,Indore,592,Wrangler Jeans,Wrangler,F,Wrangler,Jeans,Fashion,4524 INR
000335,39,F,Jaipur,593,Puma Sneakers,Puma,F,Puma,Sneakers,Fashion,3341 INR
000482,19,M,Bhopal,594,boAt Earbuds,boAt,M,boAt,Earbuds,Electronics,2319 INR
000773,19,M,Mumbai,595,Realme Smartphone,Realme,M,Realme,Smartphone,Electronics,34973 INR
000245,26,F,Delhi,596,Mamaearth Face Wash,Mamaearth,F,Mamaearth,Face Wash,Beauty & Personal Care,576 INR
000717,34,F,Kolkata,597,Himalaya Face Wash,Himalaya,F,Himalaya,Face Wash,Beauty & Personal Care,267 INR
000988,37,M,Patna,598,Xiaomi Smartphone,Xiaomi,M,Xiaomi,Smartphone,Electronics,90470 INR
000694,42,F,Mumbai,599,Asus Laptop,Asus,F,Asus,Laptop,Electronics,120520 INR
000851,58,M,Delhi,600,Puma T-shirt,Puma,M,Puma,T-shirt,Fashion,1949 INR
000124,54,M,Bhopal,601,Boldfit Yoga Mat,Boldfit,M,Boldfit,Yoga Mat,Sports & Outdoors,1817 INR
000071,50,F,Ahmedabad,602,Reebok Sneakers,Reebok,F,Reebok,Sneakers,Fashion,3729 INR
000444,41,F,Hyderabad,603,Adidas Sneakers,Adidas,F,Adidas,Sneakers,Fashion,10548 INR
000989,59,F,Thiruvananthapuram,604,Boldfit Yoga Mat,Boldfit,F,Boldfit,Yoga Mat,Sports & Outdoors,2204 INR
000447,55,F,Lucknow,605,boAt Earbuds,boAt,F,boAt,Earbuds,Electronics,10139 INR
000903,46,M,Nagpur,606,Cetaphil Face Wash,Cetaphil,M,Cetaphil,Face Wash,Beauty & Personal Care,444 INR
000030,49,F,Kolkata,607,Prestige Mixer Grinder,Prestige,F,Prestige,Mixer Grinder,Home & Kitchen,7313 INR
000817,34,F,Jaipur,608,Ponds Face Wash,Ponds,F,Ponds,Face Wash,Beauty & Personal Care,669 INR
000011,51,M,Chennai,609,Apple Earbuds,Apple,M,Apple,Earbuds,Electronics,17009 INR
000569,33,F,Visakhapatnam,610,Philips Mixer Grinder,Philips,F,Philips,Mixer Grinder,Home & Kitchen,3024 INR
000302,32,F,Pune,611,Puma T-shirt,Puma,F,Puma,T-shirt,Fashion,1055 INR
000485,53,F,Coimbatore,612,Domyos Yoga Mat,Domyos,F,Domyos,Yoga Mat,Sports & Outdoors,1741 INR
000720,47,F,Chandigarh,613,Adidas T-shirt,Adidas,F,Adidas,T-shirt,Fashion,547 INR
000739,30,F,Delhi,614,Decathlon Yoga Mat,Decathlon,F,Decathlon,Yoga Mat,Sports & Outdoors,1084 INR
000222,48,F,Patna,615,Domyos Yoga Mat,Domyos,F,Domyos,Yoga Mat,Sports & Outdoors,711 INR
000853,30,F,Pune,616,Wrangler Jeans,Wrangler,F,Wrangler,Jeans,Fashion,3276 INR
000015,52,M,Jaipur,617,Apple Smartphone,Apple,M,Apple,Smartphone,Electronics,87529 INR
000300,26,F,Delhi,618,Realme Smartphone,Realme,F,Realme,Smartphone,Electronics,52268 INR
000481,48,F,Lucknow,619,Apple Smartwatch,Apple,F,Apple,Smartwatch,Electronics,18546 INR
000964,48,M,Chennai,620,Reebok Sneakers,Reebok,M,Reebok,Sneakers,Fashion,3213 INR
000591,58,M,Hyderabad,621,Fitbit Smartwatch,Fitbit,M,Fitbit,Smartwatch,Electronics,7582 INR
000255,25,F,Thiruvananthapuram,622,Mamaearth Face Wash,Mamaearth,F,Mamaearth,Face Wash,Beauty & Personal Care,635 INR
000390,46,F,Chandigarh,623,Cetaphil Face Wash,Cetaphil,F,Cetaphil,Face Wash,Beauty & Personal Care,412 INR
000583,57,M,Thiruvananthapuram,624,Dell Laptop,Dell,M,Dell,Laptop,Electronics,111987 INR
000217,34,M,Kolkata,625,JBL Earbuds,JBL,M,JBL,Earbuds,Electronics,19087 INR
000077,28,M,Coimbatore,626,Butterfly Mixer Grinder,Butterfly,M,Butterfly,Mixer Grinder,Home & Kitchen,6271 INR
000034,32,F,Chandigarh,627,Philips Mixer Grinder,Philips,F,Philips,Mixer Grinder,Home & Kitchen,5324 INR
000947,34,M,Coimbatore,628,Asus Laptop,Asus,M,Asus,Laptop,Electronics,59466 INR
000664,27,F,Hyderabad,629,Apple Laptop,Apple,F,Apple,Laptop,Electronics,51747 INR
000812,37,F,Nagpur,630,Lenovo Laptop,Lenovo,F,Lenovo,Laptop,Electronics,120266 INR
000312,43,F,Vadodara,631,Boldfit Yoga Mat,Boldfit,F,Boldfit,Yoga Mat,Sports & Outdoors,2093 INR
000083,56,M,Coimbatore,632,Lee Jeans,Lee,M,Lee,Jeans,Fashion,1011 INR
000094,32,M,Jaipur,633,Himalaya Face Wash,Himalaya,M,Himalaya,Face Wash,Beauty & Personal Care,279 INR
000482,51,F,Jaipur,634,Noise Smartwatch,Noise,F,Noise,Smartwatch,Electronics,43601 INR
000834,49,M,Visakhapatnam,635,Spykar Jeans,Spykar,M,Spykar,Jeans,Fashion,3530 INR
000329,60,M,Kolkata,636,Spykar Jeans,Spykar,M,Spykar,Jeans,Fashion,4858 INR
000296,60,F,Surat,637,OnePlus Smartphone,OnePlus,F,OnePlus,Smartphone,Electronics,26542 INR
000323,34,F,Delhi,638,Nike Sneakers,Nike,F,Nike,Sneakers,Fashion,10889 INR
000474,44,M,Mumbai,639,Domyos Yoga Mat,Domyos,M,Domyos,Yoga Mat,Sports & Outdoors,2850 INR
000775,49,F,Bangalore,640,Sony Earbuds,Sony,F,Sony,Earbuds,Electronics,18996 INR
000135,36,F,Visakhapatnam,641,Apple Laptop,Apple,F,Apple,Laptop,Electronics,112578 INR
000624,33,M,Chandigarh,642,Nivia Yoga Mat,Nivia,M,Nivia,Yoga Mat,Sports & Outdoors,2562 INR
000418,23,M,Delhi,643,Philips Mixer Grinder,Philips,M,Philips,Mixer Grinder,Home & Kitchen,4022 INR
000511,36,F,Coimbatore,644,Butterfly Mixer Grinder,Butterfly,F,Butterfly,Mixer Grinder,Home & Kitchen,5493 INR
000468,53,M,Indore,645,JBL Earbuds,JBL,M,JBL,Earbuds,Electronics,3287 INR
000283,44,F,Vadodara,646,Nike T-shirt,Nike,F,Nike,T-shirt,Fashion,879 INR
000744,37,F,Hyderabad,647,Butterfly Mixer Grinder,Butterfly,F,Butterfly,Mixer Grinder,Home & Kitchen,7154 INR
000341,53,F,Nagpur,648,Wrangler Jeans,Wrangler,F,Wrangler,Jeans,Fashion,2756 INR
000586,42,M,Coimbatore,649,Xiaomi Smartphone,Xiaomi,M,Xiaomi,Smartphone,Electronics,76993 INR
000723,42,F,Hyderabad,650,Philips Mixer Grinder,Philips,F,Philips,Mixer Grinder,Home & Kitchen,3568 INR
000515,55,F,Delhi,651,Philips Mixer Grinder,Philips,F,Philips,Mixer Grinder,Home & Kitchen,8986 INR
000016,27,F,Hyderabad,652,Lenovo Laptop,Lenovo,F,Lenovo,Laptop,Electronics,132436 INR
000993,34,F,Thiruvananthapuram,653,Nike Sneakers,Nike,F,Nike,Sneakers,Fashion,7383 INR
000873,52,F,Lucknow,654,Philips Mixer Grinder,Philips,F,Philips,Mixer Grinder,Home & Kitchen,2621 INR
000241,58,F,Pune,655,Lenovo Laptop,Lenovo,F,Lenovo,Laptop,Electronics,42903 INR
000779,58,M,Nagpur,656,Fitbit Smartwatch,Fitbit,M,Fitbit,Smartwatch,Electronics,3897 INR
000048,38,M,Chandigarh,657,Lee Jeans,Lee,M,Lee,Jeans,Fashion,4328 INR
000150,33,F,Patna,658,Samsung Smartwatch,Samsung,F,Samsung,Smartwatch,Electronics,13473 INR
000081,57,F,Thiruvananthapuram,659,Apple Earbuds,Apple,F,Apple,Earbuds,Electronics,5689 INR
000238,47,F,Nagpur,660,Nike T-shirt,Nike,F,Nike,T-shirt,Fashion,1947 INR
000477,36,M,Chennai,661,Bajaj Mixer Grinder,Bajaj,M,Bajaj,Mixer Grinder,Home & Kitchen,6401 INR
000655,45,F,Nagpur,662,Adidas T-shirt,Adidas,F,Adidas,T-shirt,Fashion,1087 INR
000874,48,M,Pune,663,Puma Sneakers,Puma,M,Puma,Sneakers,Fashion,11417 INR
000303,36,M,Indore,664,Nike T-shirt,Nike,M,Nike,T-shirt,Fashion,1459 INR
000886,21,F,Chandigarh,665,Sony Earbuds,Sony,F,Sony,Earbuds,Electronics,8176 INR
000652,30,F,Hyderabad,666,Apple Laptop,Apple,F,Apple,Laptop,Electronics,70492 INR
000808,46,M,Patna,667,Wrangler Jeans,Wrangler,M,Wrangler,Jeans,Fashion,1538 INR
000932,36,F,Coimbatore,668,Samsung Smartwatch,Samsung,F,Samsung,Smartwatch,Electronics,10661 INR
000806,52,F,Vadodara,669,Domyos Yoga Mat,Domyos,F,Domyos,Yoga Mat,Sports & Outdoors,973 INR
000264,48,F,Lucknow,670,Lenovo Laptop,Lenovo,F,Lenovo,Laptop,Electronics,39869 INR
000145,32,F,Surat,671,Levi's Jeans,Levi's,F,Levi's,Jeans,Fashion,4032 INR
000015,34,M,Nagpur,672,Lee Jeans,Lee,M,Lee,Jeans,Fashion,3921 INR
000843,58,F,Delhi,673,Apple Earbuds,Apple,F,Apple,Earbuds,Electronics,1820 INR
000635,53,F,Thiruvananthapuram,674,boAt Earbuds,boAt,F,boAt,Earbuds,Electronics,16213 INR
000932,37,F,Delhi,675,Apple Smartwatch,Apple,F,Apple,Smartwatch,Electronics,4438 INR
000312,49,M,Delhi,676,JBL Earbuds,JBL,M,JBL,Earbuds,Electronics,13735 INR
000465,41,F,Patna,677,Noise Smartwatch,Noise,F,Noise,Smartwatch,Electronics,44920 INR
000102,49,F,Jaipur,678,Xiaomi Smartphone,Xiaomi,F,Xiaomi,Smartphone,Electronics,43477 INR
000455,46,M,Bhopal,679,HP Laptop,HP,M,HP,Laptop,Electronics,101364 INR
000924,59,F,Bangalore,680,Puma Sneakers,Puma,F,Puma,Sneakers,Fashion,5109 INR
000992,25,F,Chennai,681,boAt Earbuds,boAt,F,boAt,Earbuds,Electronics,2657 INR
000806,39,M,Hyderabad,682,Mamaearth Face Wash,Mamaearth,M,Mamaearth,Face Wash,Beauty & Personal Care,170 INR
000850,53,M,Patna,683,JBL Earbuds,JBL,M,JBL,Earbuds,Electronics,11766 INR
000793,27,M,Jaipur,684,Samsung Smartwatch,Samsung,M,Samsung,Smartwatch,Electronics,37403 INR
000257,29,M,Ahmedabad,685,Apple Smartwatch,Apple,M,Apple,Smartwatch,Electronics,25477 INR
000809,33,F,Ahmedabad,686,Fitbit Smartwatch,Fitbit,F,Fitbit,Smartwatch,Electronics,5434 INR
000130,44,M,Chennai,687,Butterfly Mixer Grinder,Butterfly,M,Butterfly,Mixer Grinder,Home & Kitchen,7431 INR
000526,55,M,Nagpur,688,Decathlon Yoga Mat,Decathlon,M,Decathlon,Yoga Mat,Sports & Outdoors,2819 INR
000045,60,F,Nagpur,689,Apple Smartphone,Apple,F,Apple,Smartphone,Electronics,77781 INR
000868,43,F,Delhi,690,Butterfly Mixer Grinder,Butterfly,F,Butterfly,Mixer Grinder,Home & Kitchen,2704 INR
000921,23,F,Thiruvananthapuram,691,Apple Smartwatch,Apple,F,Apple,Smartwatch,Electronics,10270 INR
000282,57,F,Indore,692,Ponds Face Wash,Ponds,F,Ponds,Face Wash,Beauty & Personal Care,564 INR
000518,56,F,Delhi,693,Asus Laptop,Asus,F,Asus,Laptop,Electronics,124481 INR
000887,31,F,Nagpur,694,Apple Earbuds,Apple,F,Apple,Earbuds,Electronics,12106 INR
000848,47,F,Coimbatore,695,HP Laptop,HP,F,HP,Laptop,Electronics,85936 INR
000321,60,F,Bhopal,696,Noise Smartwatch,Noise,F,Noise,Smartwatch,Electronics,6399 INR
000094,23,M,Coimbatore,697,HP Laptop,HP,M,HP,Laptop,Electronics,136400 INR
000134,53,M,Patna,698,Domyos Yoga Mat,Domyos,M,Domyos,Yoga Mat,Sports & Outdoors,800 INR
000421,40,F,Bangalore,699,Puma T-shirt,Puma,F,Puma,T-shirt,Fashion,939 INR
000361,24,M,Hyderabad,700,Prestige Mixer Grinder,Prestige,M,Prestige,Mixer Grinder,Home & Kitchen,3273 INR
000359,53,F,Delhi,701,Puma T-shirt,Puma,F,Puma,T-shirt,Fashion,763 INR
000827,45,M,Thiruvananthapuram,702,Nike T-shirt,Nike,M,Nike,T-shirt,Fashion,669 INR
000280,37,F,Bhopal,703,Samsung Smartphone,Samsung,F,Samsung,Smartphone,Electronics,33776 INR
000580,60,F,Chennai,704,Apple Smartwatch,Apple,F,Apple,Smartwatch,Electronics,8013 INR
000765,51,M,Indore,705,Reebok Sneakers,Reebok,M,Reebok,Sneakers,Fashion,7585 INR
000162,41,F,Lucknow,706,Himalaya Face Wash,Himalaya,F,Himalaya,Face Wash,Beauty & Personal Care,153 INR
000160,28,M,Chennai,707,Uniqlo T-shirt,Uniqlo,M,Uniqlo,T-shirt,Fashion,1655 INR
000435,49,F,Coimbatore,708,Adidas T-shirt,Adidas,F,Adidas,T-shirt,Fashion,1846 INR
000525,25,F,Coimbatore,709,HP Laptop,HP,F,HP,Laptop,Electronics,118895 INR
000695,55,F,Vadodara,710,Nike T-shirt,Nike,F,Nike,T-shirt,Fashion,751 INR
000405,56,M,Ahmedabad,711,Sony Earbuds,Sony,M,Sony,Earbuds,Electronics,7921 INR
000786,26,F,Chandigarh,712,Levi's Jeans,Levi's,F,Levi's,Jeans,Fashion,863 INR
000510,45,M,Hyderabad,713,Adidas Sneakers,Adidas,M,Adidas,Sneakers,Fashion,10196 INR
000573,60,F,Chennai,714,Nike Sneakers,Nike,F,Nike,Sneakers,Fashion,9147 INR
000020,47,M,Lucknow,715,Cetaphil Face Wash,Cetaphil,M,Cetaphil,Face Wash,Beauty & Personal Care,687 INR
000415,58,F,Chandigarh,716,Lenovo Laptop,Lenovo,F,Lenovo,Laptop,Electronics,32733 INR
000990,38,M,Thiruvananthapuram,717,Bajaj Mixer Grinder,Bajaj,M,Bajaj,Mixer Grinder,Home & Kitchen,2943 INR
000448,24,M,Coimbatore,718,Cetaphil Face Wash,Cetaphil,M,Cetaphil,Face Wash,Beauty & Personal Care,636 INR
000081,43,F,Lucknow,719,Sony Earbuds,Sony,F,Sony,Earbuds,Electronics,6509 INR
000079,50,M,Vadodara,720,Decathlon Yoga Mat,Decathlon,M,Decathlon,Yoga Mat,Sports & Outdoors,1731 INR
000360,59,M,Pune,721,Dell Laptop,Dell,M,Dell,Laptop,Electronics,63550 INR
000203,29,M,Chennai,722,Noise Smartwatch,Noise,M,Noise,Smartwatch,Electronics,32405 INR
000773,54,F,Patna,723,Ponds Face Wash,Ponds,F,Ponds,Face Wash,Beauty & Personal Care,742 INR
000324,27,F,Chennai,724,Butterfly Mixer Grinder,Butterfly,F,Butterfly,Mixer Grinder,Home & Kitchen,6461 INR
000816,35,M,Bhopal,725,Nivia Yoga Mat,Nivia,M,Nivia,Yoga Mat,Sports & Outdoors,1571 INR
000473,46,M,Bangalore,726,Lee Jeans,Lee,M,Lee,Jeans,Fashion,1428 INR
000661,23,F,Nagpur,727,Himalaya Face Wash,Himalaya,F,Himalaya,Face Wash,Beauty & Personal Care,560 INR
000931,54,M,Lucknow,728,Cetaphil Face Wash,Cetaphil,M,Cetaphil,Face Wash,Beauty & Personal Care,613 INR
000155,21,F,Delhi,729,Levi's Jeans,Levi's,F,Levi's,Jeans,Fashion,4933 INR
000662,29,M,Pune,730,Butterfly Mixer Grinder,Butterfly,M,Butterfly,Mixer Grinder,Home & Kitchen,4100 INR
000373,41,F,Indore,731,Puma Sneakers,Puma,F,Puma,Sneakers,Fashion,11795 INR
000054,58,F,Chennai,732,Levi's Jeans,Levi's,F,Levi's,Jeans,Fashion,3966 INR
000291,34,M,Lucknow,733,Asus Laptop,Asus,M,Asus,Laptop,Electronics,116980 INR
000145,40,F,Indore,734,Apple Smartwatch,Apple,F,Apple,Smartwatch,Electronics,22288 INR
000573,42,F,Hyderabad,735,Nivia Yoga Mat,Nivia,F,Nivia,Yoga Mat,Sports & Outdoors,2946 INR
000687,45,F,Ahmedabad,736,Lee Jeans,Lee,F,Lee,Jeans,Fashion,2276 INR
000974,31,F,Visakhapatnam,737,JBL Earbuds,JBL,F,JBL,Earbuds,Electronics,5507 INR
000159,22,F,Delhi,738,Nivia Yoga Mat,Nivia,F,Nivia,Yoga Mat,Sports & Outdoors,1679 INR
000898,57,M,Thiruvananthapuram,739,Adidas Sneakers,Adidas,M,Adidas,Sneakers,Fashion,4658 INR
000186,57,M,Nagpur,740,OnePlus Smartphone,OnePlus,M,OnePlus,Smartphone,Electronics,62749 INR
000693,33,F,Thiruvananthapuram,741,Uniqlo T-shirt,Uniqlo,F,Uniqlo,T-shirt,Fashion,779 INR
000547,33,F,Visakhapatnam,742,Sony Earbuds,Sony,F,Sony,Earbuds,Electronics,19691 INR
000452,47,F,Indore,743,Boldfit Yoga Mat,Boldfit,F,Boldfit,Yoga Mat,Sports & Outdoors,963 INR
000837,30,M,Jaipur,744,OnePlus Smartphone,OnePlus,M,OnePlus,Smartphone,Electronics,63655 INR
000568,24,M,Chandigarh,745,Dell Laptop,Dell,M,Dell,Laptop,Electronics,65755 INR
000461,50,M,Coimbatore,746,Dell Laptop,Dell,M,Dell,Laptop,Electronics,137046 INR
